'Elapsed time','MCL1 ','III ','V ','ABP ','PAP ','PLETH ','RESP '
23.486,0.12,0.08,0.16,90.6,28.475,-0.437,0.007
23.488,0.121,0.08,0.161,94.25,30,-0.42,0.025
23.49,0.122,0.08,0.161,94.25,30,-0.42,0.025
23.492,0.122,0.08,0.16,94.25,30,-0.42,0.025
23.494,0.123,0.08,0.159,94.25,30,-0.42,0.025
23.496,0.122,0.08,0.155,97.95,31.325,-0.398,0.042
23.498,0.121,0.08,0.152,97.95,31.325,-0.398,0.042
23.5,0.12,0.08,0.148,97.95,31.325,-0.398,0.042
23.502,0.119,0.08,0.145,97.95,31.325,-0.398,0.042
23.504,0.117,0.08,0.142,101.5,32.5,-0.366,0.059
23.506,0.116,0.079,0.14,101.5,32.5,-0.366,0.059
23.508,0.114,0.078,0.137,101.5,32.5,-0.366,0.059
23.51,0.112,0.077,0.134,101.5,32.5,-0.366,0.059
23.512,0.111,0.076,0.132,104.85,33.375,-0.33,0.077
23.514,0.109,0.075,0.13,104.85,33.375,-0.33,0.077
23.516,0.106,0.074,0.128,104.85,33.375,-0.33,0.077
23.518,0.104,0.073,0.126,104.85,33.375,-0.33,0.077
23.52,0.101,0.072,0.122,107.9,33.975,-0.283,0.096
23.522,0.098,0.072,0.119,107.9,33.975,-0.283,0.096
23.524,0.095,0.07,0.115,107.9,33.975,-0.283,0.096
23.526,0.092,0.068,0.11,107.9,33.975,-0.283,0.096
23.528,0.087,0.067,0.105,110.5,34.15,-0.222,0.114
23.53,0.083,0.066,0.1,110.5,34.15,-0.222,0.114
23.532,0.079,0.065,0.095,110.5,34.15,-0.222,0.114
23.534,0.075,0.063,0.089,110.5,34.15,-0.222,0.114
23.536,0.071,0.06,0.084,112.35,34.025,-0.155,0.132
23.538,0.067,0.058,0.078,112.35,34.025,-0.155,0.132
23.54,0.064,0.055,0.071,112.35,34.025,-0.155,0.132
23.542,0.06,0.052,0.065,112.35,34.025,-0.155,0.132
23.544,0.057,0.048,0.059,113.6,33.625,-0.084,0.149
23.546,0.053,0.044,0.054,113.6,33.625,-0.084,0.149
23.548,0.05,0.041,0.049,113.6,33.625,-0.084,0.149
23.55,0.046,0.038,0.044,113.6,33.625,-0.084,0.149
23.552,0.042,0.036,0.039,114.1,33.15,0,0.168
23.554,0.038,0.035,0.034,114.1,33.15,0,0.168
23.556,0.035,0.034,0.029,114.1,33.15,0,0.168
23.558,0.031,0.032,0.025,114.1,33.15,0,0.168
23.56,0.028,0.03,0.022,114,32.45,0.085,0.187
23.562,0.025,0.028,0.019,114,32.45,0.085,0.187
23.564,0.023,0.026,0.017,114,32.45,0.085,0.187
23.566,0.021,0.025,0.014,114,32.45,0.085,0.187
23.568,0.019,0.024,0.013,113.35,31.575,0.172,0.207
23.57,0.017,0.022,0.011,113.35,31.575,0.172,0.207
23.572,0.015,0.021,0.01,113.35,31.575,0.172,0.207
23.574,0.014,0.02,0.009,113.35,31.575,0.172,0.207
23.576,0.014,0.019,0.008,112.2,30.625,0.258,0.228
23.578,0.014,0.018,0.007,112.2,30.625,0.258,0.228
23.58,0.013,0.018,0.005,112.2,30.625,0.258,0.228
23.582,0.013,0.018,0.003,112.2,30.625,0.258,0.228
23.584,0.012,0.018,0.003,110.5,29.625,0.335,0.247
23.586,0.011,0.018,0.003,110.5,29.625,0.335,0.247
23.588,0.011,0.018,0.003,110.5,29.625,0.335,0.247
23.59,0.01,0.018,0.003,110.5,29.625,0.335,0.247
23.592,0.01,0.018,0.003,108.25,28.525,0.406,0.267
23.594,0.01,0.019,0.003,108.25,28.525,0.406,0.267
23.596,0.009,0.02,0.003,108.25,28.525,0.406,0.267
23.598,0.009,0.021,0.003,108.25,28.525,0.406,0.267
23.6,0.009,0.021,0.003,105.6,27.4,0.463,0.285
23.602,0.01,0.022,0.003,105.6,27.4,0.463,0.285
23.604,0.011,0.022,0.004,105.6,27.4,0.463,0.285
23.606,0.011,0.023,0.004,105.6,27.4,0.463,0.285
23.608,0.011,0.024,0.005,102.65,26.475,0.509,0.303
23.61,0.012,0.025,0.007,102.65,26.475,0.509,0.303
23.612,0.013,0.025,0.009,102.65,26.475,0.509,0.303
23.614,0.014,0.026,0.011,102.65,26.475,0.509,0.303
23.616,0.015,0.025,0.011,99.4,25.35,0.539,0.321
23.618,0.015,0.025,0.012,99.4,25.35,0.539,0.321
23.62,0.015,0.025,0.013,99.4,25.35,0.539,0.321
23.622,0.014,0.025,0.014,99.4,25.35,0.539,0.321
23.624,0.014,0.025,0.015,96.05,24.075,0.557,0.338
23.626,0.014,0.025,0.015,96.05,24.075,0.557,0.338
23.628,0.014,0.025,0.015,96.05,24.075,0.557,0.338
23.63,0.014,0.025,0.014,96.05,24.075,0.557,0.338
23.632,0.014,0.025,0.014,92.9,22.95,0.561,0.356
23.634,0.014,0.026,0.014,92.9,22.95,0.561,0.356
23.636,0.014,0.028,0.014,92.9,22.95,0.561,0.356
23.638,0.014,0.029,0.014,92.9,22.95,0.561,0.356
23.64,0.014,0.03,0.014,90.1,22.425,0.548,0.374
23.642,0.014,0.032,0.014,90.1,22.425,0.548,0.374
23.644,0.014,0.034,0.014,90.1,22.425,0.548,0.374
23.646,0.014,0.035,0.014,90.1,22.425,0.548,0.374
23.648,0.015,0.037,0.014,87.7,22.3,0.522,0.393
23.65,0.015,0.04,0.014,87.7,22.3,0.522,0.393
23.652,0.016,0.043,0.014,87.7,22.3,0.522,0.393
23.654,0.017,0.046,0.014,87.7,22.3,0.522,0.393
23.656,0.018,0.05,0.014,85.75,22.775,0.485,0.412
23.658,0.02,0.053,0.014,85.75,22.775,0.485,0.412
23.66,0.021,0.058,0.014,85.75,22.775,0.485,0.412
23.662,0.022,0.062,0.014,85.75,22.775,0.485,0.412
23.664,0.024,0.068,0.014,84.35,23.9,0.435,0.433
23.666,0.026,0.074,0.014,84.35,23.9,0.435,0.433
23.668,0.028,0.081,0.014,84.35,23.9,0.435,0.433
23.67,0.03,0.088,0.014,84.35,23.9,0.435,0.433
23.672,0.032,0.094,0.015,83.3,25.7,0.376,0.455
23.674,0.033,0.1,0.015,83.3,25.7,0.376,0.455
23.676,0.035,0.107,0.017,83.3,25.7,0.376,0.455
23.678,0.037,0.114,0.018,83.3,25.7,0.376,0.455
23.68,0.04,0.121,0.021,82.75,27.825,0.311,0.477
23.682,0.042,0.129,0.023,82.75,27.825,0.311,0.477
23.684,0.044,0.136,0.025,82.75,27.825,0.311,0.477
23.686,0.047,0.142,0.026,82.75,27.825,0.311,0.477
23.688,0.05,0.146,0.028,82.6,30.05,0.239,0.499
23.69,0.052,0.15,0.03,82.6,30.05,0.239,0.499
23.692,0.053,0.152,0.031,82.6,30.05,0.239,0.499
23.694,0.055,0.154,0.032,82.6,30.05,0.239,0.499
23.696,0.054,0.153,0.033,82.85,32.15,0.167,0.522
23.698,0.054,0.152,0.033,82.85,32.15,0.167,0.522
23.7,0.052,0.148,0.033,82.85,32.15,0.167,0.522
23.702,0.051,0.145,0.032,82.85,32.15,0.167,0.522
23.704,0.049,0.14,0.03,83.35,33.925,0.092,0.544
23.706,0.046,0.135,0.028,83.35,33.925,0.092,0.544
23.708,0.044,0.128,0.026,83.35,33.925,0.092,0.544
23.71,0.042,0.121,0.024,83.35,33.925,0.092,0.544
23.712,0.039,0.114,0.021,84.05,34.975,0.022,0.567
23.714,0.036,0.106,0.019,84.05,34.975,0.022,0.567
23.716,0.033,0.099,0.018,84.05,34.975,0.022,0.567
23.718,0.03,0.091,0.016,84.05,34.975,0.022,0.567
23.72,0.028,0.085,0.015,84.95,35.075,-0.043,0.587
23.722,0.025,0.078,0.015,84.95,35.075,-0.043,0.587
23.724,0.023,0.072,0.015,84.95,35.075,-0.043,0.587
23.726,0.021,0.067,0.014,84.95,35.075,-0.043,0.587
23.728,0.019,0.064,0.013,85.85,34.325,-0.1,0.607
23.73,0.017,0.06,0.013,85.85,34.325,-0.1,0.607
23.732,0.015,0.056,0.011,85.85,34.325,-0.1,0.607
23.734,0.013,0.052,0.01,85.85,34.325,-0.1,0.607
23.736,0.011,0.048,0.008,86.95,32.75,-0.148,0.625
23.738,0.01,0.043,0.006,86.95,32.75,-0.148,0.625
23.74,0.008,0.038,0.004,86.95,32.75,-0.148,0.625
23.742,0.006,0.034,0.002,86.95,32.75,-0.148,0.625
23.744,0.004,0.031,0.001,87.85,30.75,-0.183,0.644
23.746,0.003,0.028,-0.001,87.85,30.75,-0.183,0.644
23.748,0.003,0.026,-0.003,87.85,30.75,-0.183,0.644
23.75,0.002,0.024,-0.005,87.85,30.75,-0.183,0.644
23.752,0.001,0.023,-0.006,88.65,28.575,-0.207,0.663
23.754,-0.001,0.022,-0.008,88.65,28.575,-0.207,0.663
23.756,-0.003,0.021,-0.01,88.65,28.575,-0.207,0.663
23.758,-0.004,0.021,-0.012,88.65,28.575,-0.207,0.663
23.76,-0.004,0.019,-0.013,89.05,26.525,-0.221,0.682
23.762,-0.005,0.018,-0.014,89.05,26.525,-0.221,0.682
23.764,-0.005,0.016,-0.013,89.05,26.525,-0.221,0.682
23.766,-0.006,0.014,-0.012,89.05,26.525,-0.221,0.682
23.768,-0.005,0.014,-0.011,89.2,24.725,-0.222,0.703
23.77,-0.005,0.014,-0.01,89.2,24.725,-0.222,0.703
23.772,-0.004,0.014,-0.009,89.2,24.725,-0.222,0.703
23.774,-0.004,0.014,-0.008,89.2,24.725,-0.222,0.703
23.776,-0.004,0.014,-0.007,89.2,23.2,-0.218,0.723
23.778,-0.003,0.014,-0.006,89.2,23.2,-0.218,0.723
23.78,-0.002,0.014,-0.005,89.2,23.2,-0.218,0.723
23.782,-0.001,0.014,-0.004,89.2,23.2,-0.218,0.723
23.784,0,0.014,-0.004,89.1,21.95,-0.207,0.743
23.786,0.001,0.014,-0.004,89.1,21.95,-0.207,0.743
23.788,0.002,0.015,-0.004,89.1,21.95,-0.207,0.743
23.79,0.003,0.015,-0.004,89.1,21.95,-0.207,0.743
23.792,0.003,0.016,-0.004,88.9,21.15,-0.191,0.762
23.794,0.003,0.017,-0.003,88.9,21.15,-0.191,0.762
23.796,0.003,0.018,-0.002,88.9,21.15,-0.191,0.762
23.798,0.003,0.02,-0.001,88.9,21.15,-0.191,0.762
23.8,0.004,0.021,0,88.65,20.725,-0.174,0.781
23.802,0.004,0.021,0.001,88.65,20.725,-0.174,0.781
23.804,0.005,0.021,0.003,88.65,20.725,-0.174,0.781
23.806,0.006,0.022,0.004,88.65,20.725,-0.174,0.781
23.808,0.007,0.022,0.005,88.2,20.9,-0.17,0.799
23.81,0.009,0.022,0.007,88.2,20.9,-0.17,0.799
23.812,0.009,0.022,0.009,88.2,20.9,-0.17,0.799
23.814,0.01,0.022,0.011,88.2,20.9,-0.17,0.799
23.816,0.011,0.022,0.011,87.8,21.425,-0.154,0.815
23.818,0.012,0.023,0.012,87.8,21.425,-0.154,0.815
23.82,0.014,0.025,0.014,87.8,21.425,-0.154,0.815
23.822,0.016,0.027,0.016,87.8,21.425,-0.154,0.815
23.824,0.021,0.031,0.021,87.4,22.125,-0.143,0.83
23.826,0.025,0.035,0.027,87.4,22.125,-0.143,0.83
23.828,0.034,0.04,0.04,87.4,22.125,-0.143,0.83
23.83,0.043,0.045,0.052,87.4,22.125,-0.143,0.83
23.832,0.057,0.048,0.073,87.05,22.725,-0.136,0.843
23.834,0.071,0.051,0.095,87.05,22.725,-0.136,0.843
23.836,0.088,0.049,0.123,87.05,22.725,-0.136,0.843
23.838,0.106,0.047,0.151,87.05,22.725,-0.136,0.843
23.84,0.123,0.037,0.179,86.65,23.2,-0.132,0.856
23.842,0.14,0.028,0.207,86.65,23.2,-0.132,0.856
23.844,0.152,0.011,0.229,86.65,23.2,-0.132,0.856
23.846,0.164,-0.005,0.25,86.65,23.2,-0.132,0.856
23.848,0.168,-0.025,0.262,86.1,23.65,-0.134,0.871
23.85,0.172,-0.044,0.273,86.1,23.65,-0.134,0.871
23.852,0.169,-0.064,0.277,86.1,23.65,-0.134,0.871
23.854,0.166,-0.083,0.28,86.1,23.65,-0.134,0.871
23.856,0.158,-0.102,0.277,85.65,24.175,-0.138,0.887
23.858,0.15,-0.12,0.273,85.65,24.175,-0.138,0.887
23.86,0.139,-0.138,0.263,85.65,24.175,-0.138,0.887
23.862,0.127,-0.156,0.253,85.65,24.175,-0.138,0.887
23.864,0.107,-0.172,0.229,85.1,24.725,-0.147,0.905
23.866,0.088,-0.187,0.204,85.1,24.725,-0.147,0.905
23.868,0.052,-0.199,0.152,85.1,24.725,-0.147,0.905
23.87,0.017,-0.21,0.101,85.1,24.725,-0.147,0.905
23.872,-0.036,-0.217,0.018,84.6,25.25,-0.159,0.923
23.874,-0.09,-0.225,-0.064,84.6,25.25,-0.159,0.923
23.876,-0.152,-0.229,-0.161,84.6,25.25,-0.159,0.923
23.878,-0.214,-0.233,-0.258,84.6,25.25,-0.159,0.923
23.88,-0.266,-0.234,-0.34,83.95,25.875,-0.175,0.942
23.882,-0.318,-0.234,-0.421,83.95,25.875,-0.175,0.942
23.884,-0.344,-0.232,-0.463,83.95,25.875,-0.175,0.942
23.886,-0.37,-0.23,-0.505,83.95,25.875,-0.175,0.942
23.888,-0.365,-0.225,-0.501,83.3,26.7,-0.193,0.96
23.89,-0.36,-0.22,-0.497,83.3,26.7,-0.193,0.96
23.892,-0.332,-0.207,-0.459,83.3,26.7,-0.193,0.96
23.894,-0.303,-0.195,-0.421,83.3,26.7,-0.193,0.96
23.896,-0.266,-0.175,-0.371,82.65,27.525,-0.209,0.978
23.898,-0.228,-0.156,-0.321,82.65,27.525,-0.209,0.978
23.9,-0.194,-0.133,-0.275,82.65,27.525,-0.209,0.978
23.902,-0.159,-0.11,-0.228,82.65,27.525,-0.209,0.978
23.904,-0.13,-0.086,-0.19,82.2,28.4,-0.23,0.995
23.906,-0.101,-0.062,-0.152,82.2,28.4,-0.23,0.995
23.908,-0.08,-0.041,-0.123,82.2,28.4,-0.23,0.995
23.91,-0.058,-0.02,-0.094,82.2,28.4,-0.23,0.995
23.912,-0.043,-0.004,-0.072,81.85,29.4,-0.251,1.01
23.914,-0.027,0.011,-0.05,81.85,29.4,-0.251,1.01
23.916,-0.017,0.021,-0.035,81.85,29.4,-0.251,1.01
23.918,-0.006,0.032,-0.02,81.85,29.4,-0.251,1.01
23.92,0.001,0.039,-0.01,81.4,30.1,-0.272,1.024
23.922,0.008,0.046,0,81.4,30.1,-0.272,1.024
23.924,0.012,0.051,0.006,81.4,30.1,-0.272,1.024
23.926,0.016,0.057,0.012,81.4,30.1,-0.272,1.024
23.928,0.018,0.06,0.015,81,30.1,-0.294,1.024
23.93,0.02,0.064,0.017,81,30.1,-0.294,1.024
23.932,0.021,0.067,0.018,81,30.1,-0.294,1.024
23.934,0.023,0.069,0.019,81,30.1,-0.294,1.024
23.936,0.024,0.071,0.021,80.5,29.275,-0.315,1.024
23.938,0.025,0.073,0.022,80.5,29.275,-0.315,1.024
23.94,0.025,0.073,0.024,80.5,29.275,-0.315,1.024
23.942,0.026,0.073,0.025,80.5,29.275,-0.315,1.024
23.944,0.026,0.073,0.026,80.05,28.125,-0.338,1.024
23.946,0.026,0.073,0.027,80.05,28.125,-0.338,1.024
23.948,0.027,0.073,0.028,80.05,28.125,-0.338,1.024
23.95,0.028,0.073,0.029,80.05,28.125,-0.338,1.024
23.952,0.029,0.073,0.031,79.8,27.175,-0.356,1.024
23.954,0.03,0.074,0.033,79.8,27.175,-0.356,1.024
23.956,0.032,0.075,0.035,79.8,27.175,-0.356,1.024
23.958,0.033,0.076,0.037,79.8,27.175,-0.356,1.024
23.96,0.035,0.077,0.039,79.65,26.875,-0.376,1.024
23.962,0.036,0.078,0.041,79.65,26.875,-0.376,1.024
23.964,0.036,0.079,0.042,79.65,26.875,-0.376,1.024
23.966,0.037,0.08,0.043,79.65,26.875,-0.376,1.024
23.968,0.038,0.08,0.044,79.55,27.125,-0.394,1.024
23.97,0.04,0.08,0.045,79.55,27.125,-0.394,1.024
23.972,0.041,0.08,0.046,79.55,27.125,-0.394,1.024
23.974,0.041,0.08,0.047,79.55,27.125,-0.394,1.024
23.976,0.042,0.081,0.047,79.35,27.525,-0.409,1.024
23.978,0.043,0.081,0.047,79.35,27.525,-0.409,1.024
23.98,0.044,0.083,0.047,79.35,27.525,-0.409,1.024
23.982,0.045,0.084,0.047,79.35,27.525,-0.409,1.024
23.984,0.046,0.085,0.047,79.2,27.825,-0.422,1.024
23.986,0.047,0.085,0.047,79.2,27.825,-0.422,1.024
23.988,0.047,0.086,0.048,79.2,27.825,-0.422,1.024
23.99,0.047,0.087,0.048,79.2,27.825,-0.422,1.024
23.992,0.047,0.087,0.049,79.1,27.75,-0.434,1.024
23.994,0.047,0.088,0.05,79.1,27.75,-0.434,1.024
23.996,0.047,0.087,0.051,79.1,27.75,-0.434,1.024
23.998,0.047,0.087,0.053,79.1,27.75,-0.434,1.024
24,0.048,0.086,0.053,79.1,27.575,-0.444,1.024
24.002,0.048,0.085,0.054,79.1,27.575,-0.444,1.024
24.004,0.05,0.085,0.054,79.1,27.575,-0.444,1.024
24.006,0.051,0.084,0.055,79.1,27.575,-0.444,1.024
24.008,0.053,0.084,0.056,79.15,27.525,-0.455,1.024
24.01,0.055,0.083,0.056,79.15,27.525,-0.455,1.024
24.012,0.056,0.084,0.058,79.15,27.525,-0.455,1.024
24.014,0.057,0.084,0.059,79.15,27.525,-0.455,1.024
24.016,0.059,0.085,0.061,79.45,27.75,-0.459,1.024
24.018,0.061,0.085,0.064,79.45,27.75,-0.459,1.024
24.02,0.062,0.087,0.067,79.45,27.75,-0.459,1.024
24.022,0.063,0.089,0.07,79.45,27.75,-0.459,1.024
24.024,0.065,0.092,0.074,80,28.3,-0.462,1.024
24.026,0.066,0.095,0.078,80,28.3,-0.462,1.024
24.028,0.069,0.097,0.082,80,28.3,-0.462,1.024
24.03,0.071,0.098,0.085,80,28.3,-0.462,1.024
24.032,0.074,0.099,0.087,81.05,29.05,-0.462,1.024
24.034,0.077,0.1,0.09,81.05,29.05,-0.462,1.024
24.036,0.08,0.101,0.092,81.05,29.05,-0.462,1.024
24.038,0.082,0.101,0.095,81.05,29.05,-0.462,1.024
24.04,0.084,0.102,0.098,82.6,29.925,-0.462,1.024
24.042,0.085,0.103,0.101,82.6,29.925,-0.462,1.024
24.044,0.087,0.102,0.105,82.6,29.925,-0.462,1.024
24.046,0.089,0.102,0.11,82.6,29.925,-0.462,1.024
24.048,0.092,0.102,0.115,84.65,30.575,-0.459,1.024
24.05,0.095,0.102,0.12,84.65,30.575,-0.459,1.024
24.052,0.098,0.102,0.124,84.65,30.575,-0.459,1.024
24.054,0.1,0.102,0.129,84.65,30.575,-0.459,1.024
24.056,0.103,0.102,0.133,87.3,31.1,-0.455,1.024
24.058,0.106,0.102,0.137,87.3,31.1,-0.455,1.024
24.06,0.109,0.102,0.141,87.3,31.1,-0.455,1.024
24.062,0.112,0.102,0.144,87.3,31.1,-0.455,1.024
24.064,0.114,0.102,0.148,90.4,31.8,-0.444,1.024
24.066,0.116,0.103,0.152,90.4,31.8,-0.444,1.024
24.068,0.117,0.104,0.156,90.4,31.8,-0.444,1.024
24.07,0.119,0.105,0.16,90.4,31.8,-0.444,1.024
24.072,0.12,0.106,0.162,93.8,32.75,-0.43,1.024
24.074,0.121,0.107,0.163,93.8,32.75,-0.43,1.024
24.076,0.122,0.108,0.164,93.8,32.75,-0.43,1.024
24.078,0.124,0.109,0.164,93.8,32.75,-0.43,1.024
24.08,0.124,0.11,0.164,97.3,33.675,-0.413,1.024
24.082,0.124,0.11,0.164,97.3,33.675,-0.413,1.024
24.084,0.124,0.11,0.164,97.3,33.675,-0.413,1.024
24.086,0.124,0.109,0.163,97.3,33.675,-0.413,1.024
24.088,0.123,0.11,0.162,100.85,34.625,-0.387,1.024
24.09,0.123,0.11,0.161,100.85,34.625,-0.387,1.024
24.092,0.121,0.111,0.16,100.85,34.625,-0.387,1.024
24.094,0.12,0.112,0.158,100.85,34.625,-0.387,1.024
24.096,0.118,0.112,0.155,104.4,35.375,-0.351,1.024
24.098,0.116,0.112,0.152,104.4,35.375,-0.351,1.024
24.1,0.114,0.111,0.148,104.4,35.375,-0.351,1.024
24.102,0.111,0.109,0.144,104.4,35.375,-0.351,1.024
24.104,0.108,0.107,0.141,107.75,35.8,-0.309,1.024
24.106,0.105,0.105,0.137,107.75,35.8,-0.309,1.024
24.108,0.102,0.103,0.133,107.75,35.8,-0.309,1.024
24.11,0.098,0.101,0.129,107.75,35.8,-0.309,1.024
24.112,0.095,0.099,0.124,110.65,35.9,-0.255,1.024
24.114,0.092,0.097,0.119,110.65,35.9,-0.255,1.024
24.116,0.089,0.096,0.115,110.65,35.9,-0.255,1.024
24.118,0.086,0.094,0.11,110.65,35.9,-0.255,1.024
24.12,0.082,0.092,0.105,113,35.85,-0.193,1.024
24.122,0.078,0.09,0.1,113,35.85,-0.193,1.024
24.124,0.073,0.088,0.094,113,35.85,-0.193,1.024
24.126,0.068,0.086,0.088,113,35.85,-0.193,1.024
24.128,0.064,0.083,0.081,114.7,35.375,-0.122,1.024
24.13,0.059,0.079,0.074,114.7,35.375,-0.122,1.024
24.132,0.054,0.075,0.067,114.7,35.375,-0.122,1.024
24.134,0.05,0.072,0.059,114.7,35.375,-0.122,1.024
24.136,0.045,0.07,0.051,115.75,34.675,-0.04,1.024
24.138,0.041,0.067,0.044,115.75,34.675,-0.04,1.024
24.14,0.036,0.065,0.037,115.75,34.675,-0.04,1.024
24.142,0.031,0.062,0.03,115.75,34.675,-0.04,1.024
24.144,0.027,0.059,0.025,116.05,33.925,0.045,1.024
24.146,0.023,0.057,0.021,116.05,33.925,0.045,1.024
24.148,0.02,0.056,0.018,116.05,33.925,0.045,1.024
24.15,0.017,0.054,0.015,116.05,33.925,0.045,1.024
24.152,0.015,0.052,0.013,115.7,33.1,0.131,1.024
24.154,0.012,0.05,0.01,115.7,33.1,0.131,1.024
24.156,0.009,0.048,0.007,115.7,33.1,0.131,1.024
24.158,0.006,0.046,0.004,115.7,33.1,0.131,1.024
24.16,0.004,0.044,-0.001,114.75,32.15,0.217,1.024
24.162,0.002,0.043,-0.005,114.75,32.15,0.217,1.024
24.164,0,0.041,-0.009,114.75,32.15,0.217,1.024
24.166,-0.002,0.038,-0.013,114.75,32.15,0.217,1.024
24.168,-0.005,0.035,-0.016,113.25,31.1,0.3,1.024
24.17,-0.008,0.033,-0.019,113.25,31.1,0.3,1.024
24.172,-0.011,0.032,-0.021,113.25,31.1,0.3,1.024
24.174,-0.013,0.031,-0.024,113.25,31.1,0.3,1.024
24.176,-0.015,0.03,-0.026,111.2,29.925,0.373,1.024
24.178,-0.016,0.029,-0.029,111.2,29.925,0.373,1.024
24.18,-0.017,0.029,-0.029,111.2,29.925,0.373,1.024
24.182,-0.018,0.029,-0.03,111.2,29.925,0.373,1.024
24.184,-0.018,0.029,-0.03,108.65,28.7,0.438,1.024
24.186,-0.019,0.03,-0.03,108.65,28.7,0.438,1.024
24.188,-0.019,0.031,-0.03,108.65,28.7,0.438,1.024
24.19,-0.019,0.032,-0.03,108.65,28.7,0.438,1.024
24.192,-0.019,0.033,-0.03,105.8,27.525,0.489,1.024
24.194,-0.019,0.033,-0.03,105.8,27.525,0.489,1.024
24.196,-0.019,0.033,-0.03,105.8,27.525,0.489,1.024
24.198,-0.019,0.033,-0.03,105.8,27.525,0.489,1.024
24.2,-0.019,0.033,-0.03,102.65,26.525,0.526,1.024
24.202,-0.019,0.032,-0.03,102.65,26.525,0.526,1.024
24.204,-0.019,0.032,-0.03,102.65,26.525,0.526,1.024
24.206,-0.019,0.032,-0.03,102.65,26.525,0.526,1.024
24.208,-0.018,0.033,-0.03,99.35,25.6,0.551,1.024
24.21,-0.018,0.034,-0.03,99.35,25.6,0.551,1.024
24.212,-0.017,0.035,-0.03,99.35,25.6,0.551,1.024
24.214,-0.015,0.037,-0.03,99.35,25.6,0.551,1.024
24.216,-0.013,0.038,-0.03,95.95,24.825,0.558,1.024
24.218,-0.011,0.04,-0.03,95.95,24.825,0.558,1.024
24.22,-0.011,0.04,-0.03,95.95,24.825,0.558,1.024
24.222,-0.01,0.04,-0.03,95.95,24.825,0.558,1.024
24.224,-0.009,0.04,-0.029,92.8,24.375,0.553,1.024
24.226,-0.008,0.04,-0.029,92.8,24.375,0.553,1.024
24.228,-0.007,0.04,-0.028,92.8,24.375,0.553,1.024
24.23,-0.007,0.04,-0.027,92.8,24.375,0.553,1.024
24.232,-0.007,0.04,-0.026,90,24.25,0.532,1.024
24.234,-0.007,0.04,-0.025,90,24.25,0.532,1.024
24.236,-0.007,0.042,-0.025,90,24.25,0.532,1.024
24.238,-0.008,0.043,-0.025,90,24.25,0.532,1.024
24.24,-0.007,0.047,-0.024,87.75,24.425,0.5,1.024
24.242,-0.006,0.051,-0.022,87.75,24.425,0.5,1.024
24.244,-0.003,0.057,-0.019,87.75,24.425,0.5,1.024
24.246,0,0.063,-0.017,87.75,24.425,0.5,1.024
24.248,0.002,0.07,-0.015,86.1,24.95,0.457,1.024
24.25,0.004,0.078,-0.012,86.1,24.95,0.457,1.024
24.252,0.006,0.085,-0.011,86.1,24.95,0.457,1.024
24.254,0.008,0.091,-0.009,86.1,24.95,0.457,1.024
24.256,0.01,0.096,-0.009,84.9,25.875,0.404,1.024
24.258,0.012,0.1,-0.008,84.9,25.875,0.404,1.024
24.26,0.013,0.104,-0.007,84.9,25.875,0.404,1.024
24.262,0.014,0.108,-0.007,84.9,25.875,0.404,1.024
24.264,0.015,0.112,-0.006,84.05,27.3,0.34,1.024
24.266,0.015,0.116,-0.006,84.05,27.3,0.34,1.024
24.268,0.015,0.12,-0.005,84.05,27.3,0.34,1.024
24.27,0.015,0.124,-0.004,84.05,27.3,0.34,1.024
24.272,0.016,0.128,-0.002,83.6,29.05,0.274,1.024
24.274,0.017,0.131,0.001,83.6,29.05,0.274,1.024
24.276,0.018,0.135,0.004,83.6,29.05,0.274,1.024
24.278,0.02,0.138,0.008,83.6,29.05,0.274,1.024
24.28,0.021,0.139,0.01,83.55,30.925,0.198,1.024
24.282,0.022,0.14,0.012,83.55,30.925,0.198,1.024
24.284,0.024,0.139,0.013,83.55,30.925,0.198,1.024
24.286,0.025,0.137,0.014,83.55,30.925,0.198,1.024
24.288,0.025,0.135,0.015,83.9,32.675,0.124,1.024
24.29,0.025,0.132,0.015,83.9,32.675,0.124,1.024
24.292,0.024,0.128,0.015,83.9,32.675,0.124,1.024
24.294,0.022,0.124,0.014,83.9,32.675,0.124,1.024
24.296,0.021,0.119,0.013,84.55,34.275,0.051,1.024
24.298,0.02,0.114,0.013,84.55,34.275,0.051,1.024
24.3,0.018,0.107,0.011,84.55,34.275,0.051,1.024
24.302,0.017,0.101,0.009,84.55,34.275,0.051,1.024
24.304,0.015,0.093,0.006,85.35,35.25,-0.019,1.024
24.306,0.014,0.085,0.003,85.35,35.25,-0.019,1.024
24.308,0.013,0.076,0,85.35,35.25,-0.019,1.024
24.31,0.011,0.068,-0.003,85.35,35.25,-0.019,1.024
24.312,0.009,0.06,-0.005,86.3,35.55,-0.081,1.024
24.314,0.008,0.053,-0.008,86.3,35.55,-0.081,1.024
24.316,0.005,0.048,-0.011,86.3,35.55,-0.081,1.024
24.318,0.003,0.043,-0.014,86.3,35.55,-0.081,1.024
24.32,0.001,0.038,-0.017,87.2,34.8,-0.155,1.024
24.322,-0.002,0.034,-0.019,87.2,34.8,-0.155,1.024
24.324,-0.005,0.031,-0.021,87.2,34.8,-0.155,1.024
24.326,-0.008,0.028,-0.023,87.2,34.8,-0.155,1.024
24.328,-0.011,0.026,-0.025,88.1,33.325,-0.199,1.024
